Caller,Callee,Call Type,Radare2,Ghidra,Angr_Fast,Angr_Emul,GCC
elf_attr_strdup,imp.memcpy,High-High,Y,N,N,N,N
elf_attr_strdup,imp.strlen,High-High,Y,N,N,N,N
elf_attr_strdup,imp.strnlen,High-High,Y,N,N,N,N
elf_create_symbuf,bfd_assert,High-High,Y,N,N,N,N
elf_create_symbuf,bfd_malloc,High-High,Y,N,N,N,N
elf_create_symbuf,imp.qsort,High-High,Y,N,N,N,N
elf_fake_sections,bfd_assert,High-High,Y,N,N,N,N
elf_fake_sections,bfd_elf_init_reloc_shdr,High-High,Y,N,N,N,N
elf_fake_sections,bfd_elf_strtab_add,High-High,Y,N,N,N,N
elf_fake_sections,bfd_error_handler,High-High,Y,N,N,N,N
elf_fake_sections,bfd_octets_per_byte,High-High,Y,N,N,N,N
elf_fake_sections,imp.dcgettext,High-High,Y,N,N,N,N
elf_final_link_free,bfd_elf_strtab_free,High-High,Y,N,N,N,N
elf_i386_grok_psinfo,bfd_elfcore_strndup,High-High,Y,N,N,N,N
elf_i386_grok_psinfo,elf_phdr,High-High,Y,N,N,N,N
elf_i386_grok_psinfo,imp.strcmp,High-High,Y,N,N,N,N
elf_i386_grok_psinfo,imp.strlen,High-High,Y,N,N,N,N
elf_i386_link_setup_gnu_properties,bfd_abort,High-High,Y,N,N,N,N
elf_i386_link_setup_gnu_properties,bfd_x86_elf_link_setup_gnu_properties,High-High,Y,N,N,N,N
elf_i386_link_setup_gnu_properties,imp.__stack_chk_fail,High-High,Y,N,N,N,N
elf_i386_output_arch_local_syms,htab_traverse,High-High,Y,N,N,N,N
elf_i386_scan_relocs,bfd_alloc,High-High,Y,N,N,N,N
elf_i386_scan_relocs,bfd_assert,High-High,Y,N,N,N,N
elf_i386_scan_relocs,bfd_elf_sym_name,High-High,Y,N,N,N,N
elf_i386_scan_relocs,bfd_error_handler,High-High,Y,N,N,N,N
elf_i386_scan_relocs,bfd_set_error,High-High,Y,N,N,N,N
elf_i386_scan_relocs,bfd_zalloc,High-High,Y,N,N,N,N
elf_i386_scan_relocs,elf_phdr,High-High,Y,N,N,N,N
elf_i386_scan_relocs,imp.__stack_chk_fail,High-High,Y,N,N,N,N
elf_i386_scan_relocs,imp.dcgettext,High-High,Y,N,N,N,N
elf_link_hash_lookup,bfd_abort,High-High,Y,N,N,N,N
elf_link_output_extsym,bfd_abort,High-High,Y,N,N,N,N
elf_link_output_extsym,bfd_assert,High-High,Y,N,N,N,N
elf_link_output_extsym,bfd_error_handler,High-High,Y,N,N,N,N
elf_link_output_extsym,bfd_hash_lookup,High-High,Y,N,N,N,N
elf_link_output_extsym,bfd_set_error,High-High,Y,N,N,N,N
elf_link_output_extsym,elf_link_output_symstrtab,High-High,Y,N,N,N,N
elf_link_output_extsym,elf_phdr,High-High,Y,N,N,N,N
elf_link_output_extsym,imp.__stack_chk_fail,High-High,Y,N,N,N,N
elf_link_output_extsym,imp.dcgettext,High-High,Y,N,N,N,N
elf_link_output_extsym,imp.strrchr,High-High,Y,N,N,N,N
elf_link_output_symstrtab,bfd_alloc,High-High,Y,N,N,N,N
elf_link_output_symstrtab,bfd_assert,High-High,Y,N,N,N,N
elf_link_output_symstrtab,bfd_elf_strtab_add,High-High,Y,N,N,N,N
elf_link_output_symstrtab,bfd_hash_lookup,High-High,Y,N,N,N,N
elf_link_output_symstrtab,bfd_realloc,High-High,Y,N,N,N,N
elf_link_output_symstrtab,imp.__sprintf_chk,High-High,Y,N,N,N,N
elf_link_output_symstrtab,imp.__stack_chk_fail,High-High,Y,N,N,N,N
elf_link_output_symstrtab,imp.memcpy,High-High,Y,N,N,N,N
elf_link_output_symstrtab,imp.strchr,High-High,Y,N,N,N,N
elf_link_output_symstrtab,imp.strlen,High-High,Y,N,N,N,N
elf_link_output_symstrtab,imp.strrchr,High-High,Y,N,N,N,N
elf_link_read_relocs_from_section,bfd_error_handler,High-High,Y,N,N,N,N
elf_link_read_relocs_from_section,bfd_mmap_read_temporary,High-High,Y,N,N,N,N
elf_link_read_relocs_from_section,bfd_seek,High-High,Y,N,N,N,N
elf_link_read_relocs_from_section,bfd_set_error,High-High,Y,N,N,N,N
elf_link_read_relocs_from_section,imp.__stack_chk_fail,High-High,Y,N,N,N,N
elf_link_read_relocs_from_section,imp.dcgettext,High-High,Y,N,N,N,N
elf_new_obj_attr,bfd_alloc,High-High,Y,N,N,N,N
elf_parse_notes,bfd_alloc,High-High,Y,N,N,N,N
elf_parse_notes,elfobj_grok_gnu_note,High-High,Y,N,N,N,N
elf_parse_notes,imp.__stack_chk_fail,High-High,Y,N,N,N,N
elf_parse_notes,imp.memcpy,High-High,Y,N,N,N,N
elf_parse_notes,imp.strcmp,High-High,Y,N,N,N,N
elf_parse_notes,imp.strncmp,High-High,Y,N,N,N,N
elf_read_notes,bfd_get_file_size,High-High,Y,N,N,N,N
elf_read_notes,bfd_malloc,High-High,Y,N,N,N,N
elf_read_notes,bfd_read,High-High,Y,N,N,N,N
elf_read_notes,bfd_seek,High-High,Y,N,N,N,N
elf_read_notes,bfd_set_error,High-High,Y,N,N,N,N
elf_read_notes,elf_parse_notes,High-High,Y,N,N,N,N
elf_sort_segments,bfd_octets_per_byte,High-High,Y,N,N,N,N
elf_swap_shdr_in,bfd_error_handler,High-High,Y,N,N,N,N
elf_swap_shdr_in,bfd_get_file_size,High-High,Y,N,N,N,N
elf_swap_shdr_in,imp.dcgettext,High-High,Y,N,N,N,N
elf_sym_name_compare,imp.strcmp,High-High,Y,N,N,N,N
elf_write_gnu_properties,bfd_abort,High-High,Y,N,N,N,N
elf_x86_64_link_setup_gnu_properties,bfd_abort,High-High,Y,N,N,N,N
elf_x86_64_link_setup_gnu_properties,bfd_x86_elf_link_setup_gnu_properties,High-High,Y,N,N,N,N
elf_x86_64_link_setup_gnu_properties,imp.__stack_chk_fail,High-High,Y,N,N,N,N
elf_x86_64_need_pic,bfd_elf_sym_name,High-High,Y,N,N,N,N
elf_x86_64_need_pic,bfd_error_handler,High-High,Y,N,N,N,N
elf_x86_64_need_pic,bfd_set_error,High-High,Y,N,N,N,N
elf_x86_64_need_pic,imp.dcgettext,High-High,Y,N,N,N,N
elf_x86_64_output_arch_local_syms,htab_traverse,High-High,Y,N,N,N,N
elf_x86_64_write_core_note,elfcore_write_note,High-High,Y,N,N,N,N
elf_x86_64_write_core_note,imp.__stack_chk_fail,High-High,Y,N,N,N,N
elf_x86_64_write_core_note,imp.strncpy,High-High,Y,N,N,N,N
elfcore_grok_note,bfd_alloc,High-High,Y,N,N,N,N
elfcore_grok_note,bfd_error_handler,High-High,Y,N,N,N,N
elfcore_grok_note,bfd_get_arch_size,High-High,Y,N,N,N,N
elfcore_grok_note,elf_phdr,High-High,Y,N,N,N,N
elfcore_grok_note,elfcore_grok_psinfo,High-High,Y,N,N,N,N
elfcore_grok_note,imp.__sprintf_chk,High-High,Y,N,N,N,N
elfcore_grok_note,imp.__stack_chk_fail,High-High,Y,N,N,N,N
elfcore_grok_note,imp.dcgettext,High-High,Y,N,N,N,N
elfcore_grok_note,imp.strcmp,High-High,Y,N,N,N,N
elfcore_grok_note,imp.strlen,High-High,Y,N,N,N,N
elfcore_grok_note,imp.strncmp,High-High,Y,N,N,N,N
elfcore_grok_psinfo,bfd_elfcore_strndup,High-High,Y,N,N,N,N
elfcore_grok_psinfo,imp.__stack_chk_fail,High-High,Y,N,N,N,N
elfcore_grok_psinfo,imp.strlen,High-High,Y,N,N,N,N
elfcore_write_aarch_hw_break,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_aarch_hw_watch,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_aarch_mte,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_aarch_pauth,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_aarch_ssve,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_aarch_sve,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_aarch_tls,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_aarch_za,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_aarch_zt,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_arc_v2,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_arm_vfp,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_file_note,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_gdb_tdesc,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_linux_prpsinfo32,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_linux_prpsinfo32,imp.__stack_chk_fail,High-High,Y,N,N,N,N
elfcore_write_linux_prpsinfo32,imp.strncpy,High-High,Y,N,N,N,N
elfcore_write_linux_prpsinfo64,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_linux_prpsinfo64,imp.__stack_chk_fail,High-High,Y,N,N,N,N
elfcore_write_linux_prpsinfo64,imp.strncpy,High-High,Y,N,N,N,N
elfcore_write_loongarch_cpucfg,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_loongarch_lasx,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_loongarch_lbt,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_loongarch_lsx,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_note,imp.__memcpy_chk,High-High,Y,N,N,N,N
elfcore_write_note,imp.realloc,High-High,Y,N,N,N,N
elfcore_write_note,imp.strlen,High-High,Y,N,N,N,N
elfcore_write_ppc_dscr,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_ppc_ebb,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_ppc_pmu,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_ppc_ppr,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_ppc_tar,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_ppc_tm_cdscr,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_ppc_tm_cfpr,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_ppc_tm_cgpr,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_ppc_tm_cppr,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_ppc_tm_ctar,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_ppc_tm_cvmx,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_ppc_tm_cvsx,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_ppc_tm_spr,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_ppc_vmx,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_ppc_vsx,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_prfpreg,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_prpsinfo,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_prpsinfo,imp.__stack_chk_fail,High-High,Y,N,N,N,N
elfcore_write_prpsinfo,imp.strncpy,High-High,Y,N,N,N,N
elfcore_write_prstatus,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_prstatus,imp.__stack_chk_fail,High-High,Y,N,N,N,N
elfcore_write_prxfpreg,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_register_note,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_register_note,imp.strcmp,High-High,Y,N,N,N,N
elfcore_write_riscv_csr,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_s390_ctrs,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_s390_gs_bc,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_s390_gs_cb,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_s390_last_break,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_s390_prefix,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_s390_system_call,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_s390_tdb,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_s390_timer,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_s390_todcmp,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_s390_todpreg,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_s390_vxrs_high,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_s390_vxrs_low,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_x86_segbases,elfcore_write_note,High-High,Y,N,N,N,N
elfcore_write_xstatereg,elfcore_write_note,High-High,Y,N,N,N,N
elfobj_grok_gnu_note,bfd_alloc,High-High,Y,N,N,N,N
elfobj_grok_gnu_note,imp.memcpy,High-High,Y,N,N,N,N
entry.fini0,deregister_tm_clones,High-High,Y,N,N,N,N
entry0,libc_start_main,High-High,Y,N,N,N,N
eq_asymbol,imp.strcmp,High-High,Y,N,N,N,N
err_sprintf,imp.__stack_chk_fail,High-High,Y,N,N,N,N
err_sprintf,imp.__vsnprintf_chk,High-High,Y,N,N,N,N
error_handler_fprintf,bfd_doprnt,High-High,Y,N,Y,N,N
error_handler_fprintf,bfd_doprnt_scan,High-High,Y,N,Y,N,N
error_handler_fprintf,fflush,High-High,N,N,Y,N,N
error_handler_fprintf,fprintf_chk,High-High,N,N,Y,N,N
error_handler_fprintf,fputc,High-High,N,N,Y,N,N
error_handler_fprintf,imp.__fprintf_chk,High-High,Y,N,N,N,N
error_handler_fprintf,imp.__stack_chk_fail,High-High,Y,N,N,N,N
error_handler_fprintf,imp.fflush,High-High,Y,N,N,N,N
error_handler_fprintf,imp.fputc,High-High,Y,N,N,N,N
error_handler_fprintf,stack_chk_fail,High-High,N,N,Y,N,N
error_handler_sprintf,bfd_doprnt,High-High,Y,N,Y,N,N
error_handler_sprintf,bfd_doprnt_scan,High-High,Y,N,Y,N,N
error_handler_sprintf,bfd_malloc,High-High,Y,N,Y,N,N
error_handler_sprintf,imp.__stack_chk_fail,High-High,Y,N,N,N,N
error_handler_sprintf,imp.memcpy,High-High,Y,N,N,N,N
error_handler_sprintf,memcpy,High-High,N,N,Y,N,N
error_handler_sprintf,stack_chk_fail,High-High,N,N,Y,N,N
eval_symbol,bfd_error_handler,High-High,Y,N,N,N,N
eval_symbol,bfd_set_error,High-High,Y,N,N,N,N
eval_symbol,imp.__isoc23_strtol,High-High,Y,N,N,N,N
eval_symbol,imp.__isoc23_strtoul,High-High,Y,N,N,N,N
eval_symbol,imp.__memcpy_chk,High-High,Y,N,N,N,N
eval_symbol,imp.__stack_chk_fail,High-High,Y,N,N,N,N
eval_symbol,imp.dcgettext,High-High,Y,N,N,N,N
eval_symbol,imp.strlen,High-High,Y,N,N,N,N
eval_symbol,resolve_section,High-High,Y,N,N,N,N
eval_symbol,resolve_symbol,High-High,Y,N,N,N,N
eval_symbol,startswith,High-High,Y,N,N,N,N
expandargv,buildargv,High-High,N,N,Y,N,N
expandargv,dupargv,High-High,N,N,Y,N,N
expandargv,fclose,High-High,N,N,Y,N,N
expandargv,ferror,High-High,N,N,Y,N,N
expandargv,fopen,High-High,N,N,Y,N,N
expandargv,fprintf_chk,High-High,N,N,Y,N,N
expandargv,fread,High-High,N,N,Y,N,N
expandargv,free,High-High,N,Y,Y,N,N
expandargv,fseek,High-High,N,N,Y,N,N
expandargv,ftell,High-High,N,N,Y,N,N
expandargv,imp.__fprintf_chk,High-High,Y,N,N,N,N
expandargv,imp.__stack_chk_fail,High-High,Y,N,N,N,N
expandargv,imp.fclose,High-High,Y,N,N,N,N
expandargv,imp.fopen,High-High,Y,N,N,N,N
expandargv,imp.fread,High-High,Y,N,N,N,N
expandargv,imp.fseek,High-High,Y,N,N,N,N
expandargv,imp.ftell,High-High,Y,N,N,N,N
expandargv,imp.stat,High-High,Y,N,N,N,N
expandargv,memcpy,High-High,N,N,Y,N,N
expandargv,memmove_chk,High-High,N,N,Y,N,N
expandargv,stack_chk_fail,High-High,N,Y,Y,N,N
expandargv,stat,High-High,N,N,Y,N,N
expandargv,xexit,High-High,Y,N,Y,N,N
expandargv,xmalloc,High-High,Y,Y,Y,N,N
expandargv,xrealloc,High-High,N,N,Y,N,N
fatal,report,High-High,Y,N,Y,N,N
fatal,xexit,High-High,Y,N,Y,N,N
filename_eq,imp.strcmp,High-High,Y,N,N,N,N
fill_window,imp.memcpy,High-High,Y,N,N,N,N
fill_window,imp.memset,High-High,Y,N,N,N,N
fill_window,read_buf,High-High,Y,N,N,N,N
fill_window,slide_hash,High-High,Y,N,N,N,N
find_chunk,bfd_zalloc,High-High,Y,N,N,N,N
find_debug_info,imp.strcmp,High-High,Y,N,N,N,N
find_debug_info,imp.strncmp,High-High,Y,N,N,N,N
find_link,bfd_assert,High-High,Y,N,N,N,N
find_separate_debug_file,bfd_assert,High-High,Y,N,N,N,N
find_separate_debug_file,bfd_malloc,High-High,Y,N,N,N,N
find_separate_debug_file,bfd_set_error,High-High,Y,N,N,N,N
find_separate_debug_file,imp.memcpy,High-High,Y,N,N,N,N
find_separate_debug_file,imp.strlen,High-High,Y,N,N,N,N
find_separate_debug_file,lrealpath,High-High,Y,N,N,N,N
find_target,bfd_set_error,High-High,Y,N,Y,N,N
find_target,fnmatch,High-High,N,N,Y,N,N
find_target,imp.fnmatch,High-High,Y,N,N,N,N
find_target,imp.strcmp,High-High,Y,N,N,N,N
find_target,strcmp,High-High,N,N,Y,N,N
first_phase,bfd_alloc,High-High,Y,N,N,N,N
first_phase,find_chunk,High-High,Y,N,N,N,N
first_phase,getsym,High-High,Y,N,N,N,N
first_phase,getvalue,High-High,Y,N,N,N,N
first_phase,imp.__stack_chk_fail,High-High,Y,N,N,N,N
first_phase,imp.memcpy,High-High,Y,N,N,N,N
flip_sframe,debug_printf,High-High,Y,N,N,N,N
flush_pending,imp.memcpy,High-High,Y,N,N,N,N
flush_pending,tr_flush_bits,High-High,Y,N,N,N,N
generic_add_output_symbol,bfd_realloc,High-High,Y,N,N,N,N
generic_core_file_matches_executable_p,bfd_set_error,High-High,Y,N,N,N,N
generic_core_file_matches_executable_p,filename_cmp,High-High,Y,N,N,N,N
generic_core_file_matches_executable_p,imp.strrchr,High-High,Y,N,N,N,N
get_alt_debug_link_info_shim,bfd_get_alt_debug_link_info,High-High,Y,N,N,N,N
get_alt_debug_link_info_shim,imp.__stack_chk_fail,High-High,Y,N,N,N,N
get_build_id,bfd_alloc,High-High,Y,N,N,N,N
get_build_id,bfd_assert,High-High,Y,N,N,N,N
get_build_id,bfd_set_error,High-High,Y,N,N,N,N
get_build_id,imp.__stack_chk_fail,High-High,Y,N,N,N,N
get_build_id,imp.memcpy,High-High,Y,N,N,N,N
get_build_id_name,bfd_malloc,High-High,Y,N,N,N,N
get_build_id_name,bfd_set_error,High-High,Y,N,N,N,N
get_build_id_name,get_build_id,High-High,Y,N,N,N,N
get_build_id_name,imp.__sprintf_chk,High-High,Y,N,N,N,N
get_file_size,dcgettext,High-High,N,Y,Y,N,N
get_file_size,errno_location,High-High,N,N,Y,N,N
get_file_size,imp.__errno_location,High-High,Y,N,N,N,N
get_file_size,imp.__stack_chk_fail,High-High,Y,N,N,N,N
get_file_size,imp.dcgettext,High-High,Y,N,N,N,N
get_file_size,imp.stat,High-High,Y,N,N,N,N
get_file_size,imp.strerror,High-High,Y,N,N,N,N
get_file_size,non_fatal,High-High,Y,Y,Y,N,N
get_file_size,stack_chk_fail,High-High,N,Y,Y,N,N
get_file_size,stat,High-High,N,N,Y,N,N
get_file_size,strerror,High-High,N,N,Y,N,N
getpwd,imp.__errno_location,High-High,Y,N,N,N,N
getpwd,imp.__stack_chk_fail,High-High,Y,N,N,N,N
getpwd,imp.getcwd,High-High,Y,N,N,N,N
getpwd,imp.getenv,High-High,Y,N,N,N,N
getpwd,imp.stat,High-High,Y,N,N,N,N
getpwd,xmalloc,High-High,Y,N,N,N,N
higher_prime_index,imp.__fprintf_chk,High-High,Y,N,N,N,N
higher_prime_index,imp.abort,High-High,Y,N,N,N,N
htab_clear_slot,imp.abort,High-High,Y,N,N,N,N
htab_create_alloc_ex,higher_prime_index,High-High,Y,N,N,N,N
htab_delete,bfd_error,High-High,Y,N,N,N,N
htab_empty,bfd_error,High-High,Y,N,N,N,N
htab_empty,elf_phdr,High-High,Y,N,N,N,N
htab_empty,higher_prime_index,High-High,Y,N,N,N,N
htab_empty,imp.memset,High-High,Y,N,N,N,N
htab_eq_string,imp.strcmp,High-High,Y,N,N,N,N
htab_expand,elf_phdr,High-High,Y,N,N,N,N
htab_expand,higher_prime_index,High-High,Y,N,N,N,N
htab_expand,imp.abort,High-High,Y,N,N,N,N
htab_expand,rflags,High-High,Y,N,N,N,N
htab_find,rflags,High-High,Y,N,N,N,N
htab_find_slot,rflags,High-High,Y,N,N,N,N
htab_remove_elt,rflags,High-High,Y,N,N,N,N
htab_traverse,htab_expand,High-High,Y,N,N,N,N
ihex_bad_byte,bfd_error_handler,High-High,Y,N,N,N,N
ihex_bad_byte,bfd_set_error,High-High,Y,N,N,N,N
ihex_bad_byte,imp.__sprintf_chk,High-High,Y,N,N,N,N
ihex_bad_byte,imp.__stack_chk_fail,High-High,Y,N,N,N,N
ihex_bad_byte,imp.dcgettext,High-High,Y,N,N,N,N
ihex_mkobject,bfd_alloc,High-High,Y,N,N,N,N
ihex_object_p,bfd_alloc,High-High,Y,N,N,N,N
ihex_object_p,bfd_error_handler,High-High,Y,N,N,N,N
ihex_object_p,bfd_get_error,High-High,Y,N,N,N,N
ihex_object_p,bfd_read,High-High,Y,N,N,N,N
ihex_object_p,bfd_realloc,High-High,Y,N,N,N,N
ihex_object_p,bfd_release,High-High,Y,N,N,N,N
ihex_object_p,bfd_seek,High-High,Y,N,N,N,N
ihex_object_p,bfd_set_error,High-High,Y,N,N,N,N
ihex_object_p,bfd_tell,High-High,Y,N,N,N,N
ihex_object_p,hex_init,High-High,Y,N,N,N,N
ihex_object_p,ihex_bad_byte,High-High,Y,N,N,N,N
ihex_object_p,imp.__sprintf_chk,High-High,Y,N,N,N,N
ihex_object_p,imp.__stack_chk_fail,High-High,Y,N,N,N,N
ihex_object_p,imp.dcgettext,High-High,Y,N,N,N,N
ihex_object_p,imp.strcpy,High-High,Y,N,N,N,N
ihex_object_p,imp.strlen,High-High,Y,N,N,N,N
ihex_write_object_contents,bfd_error_handler,High-High,Y,N,N,N,N
ihex_write_object_contents,bfd_set_error,High-High,Y,N,N,N,N
ihex_write_object_contents,ihex_write_record,High-High,Y,N,N,N,N
ihex_write_object_contents,imp.__stack_chk_fail,High-High,Y,N,N,N,N
ihex_write_object_contents,imp.dcgettext,High-High,Y,N,N,N,N
ihex_write_record,bfd_write,High-High,Y,N,N,N,N
ihex_write_record,imp.__stack_chk_fail,High-High,Y,N,N,N,N
inflate,adler32,High-High,Y,N,N,N,N
inflate,crc32,High-High,Y,N,N,N,N
inflate,imp.__stack_chk_fail,High-High,Y,N,N,N,N
inflate,imp.memcpy,High-High,Y,N,N,N,N
inflate,inflateStateCheck,High-High,Y,N,N,N,N
inflate,inflate_fast,High-High,Y,N,N,N,N
inflate,inflate_table,High-High,Y,N,N,N,N
inflate,updatewindow,High-High,Y,N,N,N,N
inflateCopy,elf_phdr,High-High,Y,N,N,N,N
inflateCopy,imp.memcpy,High-High,Y,N,N,N,N
inflateCopy,inflateStateCheck,High-High,Y,N,N,N,N
inflateEnd,inflateStateCheck,High-High,Y,N,N,N,N
inflateGetDictionary,imp.memcpy,High-High,Y,N,N,N,N
inflateGetDictionary,inflateStateCheck,High-High,Y,N,N,N,N
inflateInit2_,inflateReset2,High-High,Y,N,N,N,N
inflateReset2,inflateStateCheck,High-High,Y,N,N,N,N
inflateResetKeep,inflateStateCheck,High-High,Y,N,N,N,N
inflateSetDictionary,adler32,High-High,Y,N,N,N,N
inflateSetDictionary,inflateStateCheck,High-High,Y,N,N,N,N
inflateSetDictionary,updatewindow,High-High,Y,N,N,N,N
inflateSync,imp.__stack_chk_fail,High-High,Y,N,N,N,N
inflateSync,inflateResetKeep,High-High,Y,N,N,N,N
inflateSync,inflateStateCheck,High-High,Y,N,N,N,N
inflate_table,imp.__stack_chk_fail,High-High,Y,N,N,N,N
init_reloc_cookie,bfd_elf_get_elf_syms,High-High,Y,N,N,N,N
init_reloc_cookie,imp.dcgettext,High-High,Y,N,N,N,N
init_reloc_cookie_for_section,bfd_elf_link_info_read_relocs,High-High,Y,N,N,N,N
init_reloc_cookie_for_section,init_reloc_cookie,High-High,Y,N,N,N,N
internal_srec_write_object_contents,bfd_is_local_label,High-High,Y,N,N,N,N
internal_srec_write_object_contents,bfd_octets_per_byte,High-High,Y,N,N,N,N
internal_srec_write_object_contents,bfd_write,High-High,Y,N,N,N,N
internal_srec_write_object_contents,imp.__sprintf_chk,High-High,Y,N,N,N,N
internal_srec_write_object_contents,imp.__stack_chk_fail,High-High,Y,N,N,N,N
internal_srec_write_object_contents,imp.strlen,High-High,Y,N,N,N,N
internal_srec_write_object_contents,srec_write_record,High-High,Y,N,N,N,N
is_ctor_or_dtor,imp.__stack_chk_fail,High-High,Y,N,N,N,N
is_ctor_or_dtor,imp.strlen,High-High,Y,N,N,N,N
java_demangle_v3,d_demangle_callback,High-High,Y,N,Y,N,N
java_demangle_v3,free,High-High,N,N,Y,N,N
java_demangle_v3,imp.__stack_chk_fail,High-High,Y,N,N,N,N
java_demangle_v3,stack_chk_fail,High-High,N,N,Y,N,N
line_info_add_file_name,bfd_realloc,High-High,Y,N,N,N,N
list_matching_formats,dcgettext,High-High,N,Y,Y,N,N
list_matching_formats,fflush,High-High,N,Y,Y,N,N
list_matching_formats,fprintf_chk,High-High,N,N,Y,N,N
list_matching_formats,free,High-High,N,Y,Y,N,N
list_matching_formats,imp.__fprintf_chk,High-High,Y,N,N,N,N
list_matching_formats,imp.dcgettext,High-High,Y,N,N,N,N
list_matching_formats,imp.fflush,High-High,Y,N,N,N,N
local_hash_newfunc,bfd_hash_allocate,High-High,Y,N,N,N,N
local_hash_newfunc,bfd_hash_newfunc,High-High,Y,N,N,N,N
lrealpath,imp.__realpath_chk,High-High,Y,N,N,N,N
lrealpath,imp.__stack_chk_fail,High-High,Y,N,N,N,N
lrealpath,imp.strdup,High-High,Y,N,N,N,N
main,bfd_check_format,High-High,Y,Y,Y,N,N
main,bfd_check_format_matches,High-High,Y,Y,Y,N,N
main,bfd_close,High-High,Y,Y,Y,N,N
main,bfd_demangle,High-High,Y,Y,Y,N,N
main,bfd_fatal,High-High,Y,Y,Y,N,N
main,bfd_fprintf_vma,High-High,Y,Y,Y,N,N
main,bfd_get_error,High-High,Y,Y,Y,N,N
main,bfd_init,High-High,Y,Y,Y,N,N
main,bfd_nonfatal,High-High,Y,Y,Y,N,N
main,bfd_openr,High-High,Y,Y,Y,N,N
main,bfd_scan_vma,High-High,Y,Y,Y,N,N
main,bfd_set_error_program_name,High-High,Y,Y,Y,N,N
main,bindtextdomain,High-High,N,Y,Y,N,N
main,dcgettext,High-High,N,Y,Y,N,N
main,expandargv,High-High,Y,Y,Y,N,N
main,fatal,High-High,Y,Y,Y,N,N
main,fflush,High-High,N,Y,Y,N,N
main,fgets,High-High,N,Y,Y,N,N
main,free,High-High,N,Y,Y,N,N
main,get_file_size,High-High,Y,Y,Y,N,N
main,getopt_long,High-High,N,Y,Y,N,N
main,imp.__isoc23_strtoul,High-High,Y,N,N,N,N
main,imp.__printf_chk,High-High,Y,N,N,N,N
main,imp.__stack_chk_fail,High-High,Y,N,N,N,N
main,imp.bindtextdomain,High-High,Y,N,N,N,N
main,imp.dcgettext,High-High,Y,N,N,N,N
main,imp.fflush,High-High,Y,N,N,N,N
main,imp.fgets,High-High,Y,N,N,N,N
main,imp.getopt_long,High-High,Y,N,N,N,N
main,imp.putchar,High-High,Y,N,N,N,N
